id,time,IaAB,IbAB,IcAB
20771,207710,6.964195e+03,6.898490e+03,8.275329e+01
20772,207720,6.964195e+03,6.898490e+03,8.275329e+01
20773,207730,6.964195e+03,6.898490e+03,8.275329e+01
20774,207740,6.964195e+03,6.898490e+03,8.275329e+01
20775,207750,6.964195e+03,6.898490e+03,8.275329e+01
20776,207760,6.962976e+03,6.897270e+03,8.275329e+01
20777,207770,6.962976e+03,6.897270e+03,8.275329e+01
20778,207780,6.962976e+03,6.897270e+03,8.275329e+01
20779,207790,6.962976e+03,6.897270e+03,8.275329e+01
20780,207800,6.962976e+03,6.897270e+03,8.275329e+01
20781,207810,6.961756e+03,6.896049e+03,8.275329e+01
20782,207820,6.961756e+03,6.896049e+03,8.275329e+01
20783,207830,6.961756e+03,6.896049e+03,8.275329e+01
20784,207840,6.961756e+03,6.896049e+03,8.275329e+01
20785,207850,6.961756e+03,6.896049e+03,8.275329e+01
20786,207860,6.960536e+03,6.894829e+03,8.275329e+01
20787,207870,6.960536e+03,6.894829e+03,8.275329e+01
20788,207880,6.960536e+03,6.894829e+03,8.275329e+01
20789,207890,6.960536e+03,6.894829e+03,8.275329e+01
20790,207900,6.960536e+03,6.894829e+03,8.275329e+01
20791,207910,6.959316e+03,6.893608e+03,8.275329e+01
20792,207920,6.959316e+03,6.893608e+03,8.275329e+01
20793,207930,6.959316e+03,6.893608e+03,8.275329e+01
20794,207940,6.959316e+03,6.893608e+03,8.275329e+01
20795,207950,6.959316e+03,6.893608e+03,8.275329e+01
20796,207960,6.958096e+03,6.892387e+03,8.275329e+01
20797,207970,6.958096e+03,6.892387e+03,8.275329e+01
20798,207980,6.958096e+03,6.892387e+03,8.275329e+01
20799,207990,6.958096e+03,6.892387e+03,8.275329e+01
20800,208000,6.958096e+03,6.892387e+03,8.275329e+01
20801,208010,6.956877e+03,6.891168e+03,8.275329e+01
20802,208020,6.956877e+03,6.891168e+03,8.275329e+01
20803,208030,6.956877e+03,6.891168e+03,8.275329e+01
20804,208040,6.956877e+03,6.891168e+03,8.275329e+01
20805,208050,6.956877e+03,6.891168e+03,8.275329e+01
20806,208060,6.955658e+03,6.889949e+03,8.275329e+01
20807,208070,6.955658e+03,6.889949e+03,8.275329e+01
20808,208080,6.955658e+03,6.889949e+03,8.275329e+01
20809,208090,6.955658e+03,6.889949e+03,8.275329e+01
20810,208100,6.955658e+03,6.889949e+03,8.275329e+01
20811,208110,6.954440e+03,6.888731e+03,8.275330e+01
20812,208120,6.954440e+03,6.888731e+03,8.275330e+01
20813,208130,6.954440e+03,6.888731e+03,8.275330e+01
20814,208140,6.954440e+03,6.888731e+03,8.275330e+01
20815,208150,6.954440e+03,6.888731e+03,8.275330e+01
20816,208160,6.953224e+03,6.887515e+03,8.275330e+01
20817,208170,6.953224e+03,6.887515e+03,8.275330e+01
20818,208180,6.953224e+03,6.887515e+03,8.275330e+01
20819,208190,6.953224e+03,6.887515e+03,8.275330e+01
20820,208200,6.953224e+03,6.887515e+03,8.275330e+01
20821,208210,6.952010e+03,6.886301e+03,8.275330e+01
20822,208220,6.952010e+03,6.886301e+03,8.275330e+01
20823,208230,6.952010e+03,6.886301e+03,8.275330e+01
20824,208240,6.952010e+03,6.886301e+03,8.275330e+01
20825,208250,6.952010e+03,6.886301e+03,8.275330e+01
20826,208260,6.950797e+03,6.885089e+03,8.275330e+01
20827,208270,6.950797e+03,6.885089e+03,8.275330e+01
20828,208280,6.950797e+03,6.885089e+03,8.275330e+01
20829,208290,6.950797e+03,6.885089e+03,8.275330e+01
20830,208300,6.950797e+03,6.885089e+03,8.275330e+01
20831,208310,6.949587e+03,6.883879e+03,8.275330e+01
20832,208320,6.949587e+03,6.883879e+03,8.275330e+01
20833,208330,6.949587e+03,6.883879e+03,8.275330e+01
20834,208340,6.949587e+03,6.883879e+03,8.275330e+01
20835,208350,6.949587e+03,6.883879e+03,8.275330e+01
20836,208360,6.948380e+03,6.882673e+03,8.275330e+01
20837,208370,6.948380e+03,6.882673e+03,8.275330e+01
20838,208380,6.948380e+03,6.882673e+03,8.275330e+01
20839,208390,6.948380e+03,6.882673e+03,8.275330e+01
20840,208400,6.948380e+03,6.882673e+03,8.275330e+01
20841,208410,6.947175e+03,6.881469e+03,8.275330e+01
20842,208420,6.947175e+03,6.881469e+03,8.275330e+01
20843,208430,6.947175e+03,6.881469e+03,8.275330e+01
20844,208440,6.947175e+03,6.881469e+03,8.275330e+01
20845,208450,6.947175e+03,6.881469e+03,8.275330e+01
20846,208460,6.945973e+03,6.880268e+03,8.275330e+01
20847,208470,6.945973e+03,6.880268e+03,8.275330e+01
20848,208480,6.945973e+03,6.880268e+03,8.275330e+01
20849,208490,6.945973e+03,6.880268e+03,8.275330e+01
20850,208500,6.945973e+03,6.880268e+03,8.275330e+01
20851,208510,6.944775e+03,6.879071e+03,8.275330e+01
20852,208520,6.944775e+03,6.879071e+03,8.275330e+01
20853,208530,6.944775e+03,6.879071e+03,8.275330e+01
20854,208540,6.944775e+03,6.879071e+03,8.275330e+01
20855,208550,6.944775e+03,6.879071e+03,8.275330e+01
20856,208560,6.943581e+03,6.877878e+03,8.275330e+01
20857,208570,6.943581e+03,6.877878e+03,8.275330e+01
20858,208580,6.943581e+03,6.877878e+03,8.275330e+01
20859,208590,6.943581e+03,6.877878e+03,8.275330e+01
20860,208600,6.943581e+03,6.877878e+03,8.275330e+01
20861,208610,6.942391e+03,6.876689e+03,8.275330e+01
20862,208620,6.942391e+03,6.876689e+03,8.275330e+01
20863,208630,6.942391e+03,6.876689e+03,8.275330e+01
20864,208640,6.942391e+03,6.876689e+03,8.275330e+01
20865,208650,6.942391e+03,6.876689e+03,8.275330e+01
20866,208660,6.941205e+03,6.875505e+03,8.275330e+01
20867,208670,6.941205e+03,6.875505e+03,8.275330e+01
20868,208680,6.941205e+03,6.875505e+03,8.275330e+01
20869,208690,6.941205e+03,6.875505e+03,8.275330e+01
20870,208700,6.941205e+03,6.875505e+03,8.275330e+01
20871,208710,6.940024e+03,6.874325e+03,8.275330e+01
20872,208720,6.940024e+03,6.874325e+03,8.275330e+01
20873,208730,6.940024e+03,6.874325e+03,8.275330e+01
20874,208740,6.940024e+03,6.874325e+03,8.275330e+01
20875,208750,6.940024e+03,6.874325e+03,8.275330e+01
20876,208760,6.938847e+03,6.873150e+03,8.275330e+01
20877,208770,6.938847e+03,6.873150e+03,8.275330e+01
20878,208780,6.938847e+03,6.873150e+03,8.275330e+01
20879,208790,6.938847e+03,6.873150e+03,8.275330e+01
20880,208800,6.938847e+03,6.873150e+03,8.275330e+01
20881,208810,6.937676e+03,6.871981e+03,8.275331e+01
20882,208820,6.937676e+03,6.871981e+03,8.275331e+01
20883,208830,6.937676e+03,6.871981e+03,8.275331e+01
20884,208840,6.937676e+03,6.871981e+03,8.275331e+01
20885,208850,6.937676e+03,6.871981e+03,8.275331e+01
20886,208860,6.936510e+03,6.870817e+03,8.275331e+01
20887,208870,6.936510e+03,6.870817e+03,8.275331e+01
20888,208880,6.936510e+03,6.870817e+03,8.275331e+01
20889,208890,6.936510e+03,6.870817e+03,8.275331e+01
20890,208900,6.936510e+03,6.870817e+03,8.275331e+01
20891,208910,6.935350e+03,6.869660e+03,8.275331e+01
20892,208920,6.935350e+03,6.869660e+03,8.275331e+01
20893,208930,6.935350e+03,6.869660e+03,8.275331e+01
20894,208940,6.935350e+03,6.869660e+03,8.275331e+01
20895,208950,6.935350e+03,6.869660e+03,8.275331e+01
20896,208960,6.934196e+03,6.868508e+03,8.275331e+01
20897,208970,6.934196e+03,6.868508e+03,8.275331e+01
20898,208980,6.934196e+03,6.868508e+03,8.275331e+01
20899,208990,6.934196e+03,6.868508e+03,8.275331e+01
20900,209000,6.934196e+03,6.868508e+03,8.275331e+01
20901,209010,6.933049e+03,6.867363e+03,8.275331e+01
20902,209020,6.933049e+03,6.867363e+03,8.275331e+01
20903,209030,6.933049e+03,6.867363e+03,8.275331e+01
20904,209040,6.933049e+03,6.867363e+03,8.275331e+01
20905,209050,6.933049e+03,6.867363e+03,8.275331e+01
20906,209060,6.931908e+03,6.866224e+03,8.275331e+01
20907,209070,6.931908e+03,6.866224e+03,8.275331e+01
20908,209080,6.931908e+03,6.866224e+03,8.275331e+01
20909,209090,6.931908e+03,6.866224e+03,8.275331e+01
20910,209100,6.931908e+03,6.866224e+03,8.275331e+01
20911,209110,6.930773e+03,6.865092e+03,8.275331e+01
20912,209120,6.930773e+03,6.865092e+03,8.275331e+01
20913,209130,6.930773e+03,6.865092e+03,8.275331e+01
20914,209140,6.930773e+03,6.865092e+03,8.275331e+01
20915,209150,6.930773e+03,6.865092e+03,8.275331e+01
20916,209160,6.929646e+03,6.863968e+03,8.275331e+01
20917,209170,6.929646e+03,6.863968e+03,8.275331e+01
20918,209180,6.929646e+03,6.863968e+03,8.275331e+01
20919,209190,6.929646e+03,6.863968e+03,8.275331e+01
20920,209200,6.929646e+03,6.863968e+03,8.275331e+01
20921,209210,6.928526e+03,6.862851e+03,8.275331e+01
20922,209220,6.928526e+03,6.862851e+03,8.275331e+01
20923,209230,6.928526e+03,6.862851e+03,8.275331e+01
20924,209240,6.928526e+03,6.862851e+03,8.275331e+01
20925,209250,6.928526e+03,6.862851e+03,8.275331e+01
20926,209260,6.927414e+03,6.861742e+03,8.275331e+01
20927,209270,6.927414e+03,6.861742e+03,8.275331e+01
20928,209280,6.927414e+03,6.861742e+03,8.275331e+01
20929,209290,6.927414e+03,6.861742e+03,8.275331e+01
20930,209300,6.927414e+03,6.861742e+03,8.275331e+01
20931,209310,6.926310e+03,6.860641e+03,8.275331e+01
20932,209320,6.926310e+03,6.860641e+03,8.275331e+01
20933,209330,6.926310e+03,6.860641e+03,8.275331e+01
20934,209340,6.926310e+03,6.860641e+03,8.275331e+01
20935,209350,6.926310e+03,6.860641e+03,8.275331e+01
20936,209360,6.925214e+03,6.859548e+03,8.275331e+01
20937,209370,6.925214e+03,6.859548e+03,8.275331e+01
20938,209380,6.925214e+03,6.859548e+03,8.275331e+01
20939,209390,6.925214e+03,6.859548e+03,8.275331e+01
20940,209400,6.925214e+03,6.859548e+03,8.275331e+01
20941,209410,6.924126e+03,6.858464e+03,8.275331e+01
20942,209420,6.924126e+03,6.858464e+03,8.275331e+01
20943,209430,6.924126e+03,6.858464e+03,8.275331e+01
20944,209440,6.924126e+03,6.858464e+03,8.275331e+01
20945,209450,6.924126e+03,6.858464e+03,8.275331e+01
20946,209460,6.923047e+03,6.857388e+03,8.275332e+01
20947,209470,6.923047e+03,6.857388e+03,8.275332e+01
20948,209480,6.923047e+03,6.857388e+03,8.275332e+01
20949,209490,6.923047e+03,6.857388e+03,8.275332e+01
20950,209500,6.923047e+03,6.857388e+03,8.275332e+01
20951,209510,6.921977e+03,6.856322e+03,8.275332e+01
20952,209520,6.921977e+03,6.856322e+03,8.275332e+01
20953,209530,6.921977e+03,6.856322e+03,8.275332e+01
20954,209540,6.921977e+03,6.856322e+03,8.275332e+01
20955,209550,6.921977e+03,6.856322e+03,8.275332e+01
20956,209560,6.920916e+03,6.855264e+03,8.275332e+01
20957,209570,6.920916e+03,6.855264e+03,8.275332e+01
20958,209580,6.920916e+03,6.855264e+03,8.275332e+01
20959,209590,6.920916e+03,6.855264e+03,8.275332e+01
20960,209600,6.920916e+03,6.855264e+03,8.275332e+01
20961,209610,6.919864e+03,6.854217e+03,8.275332e+01
20962,209620,6.919864e+03,6.854217e+03,8.275332e+01
20963,209630,6.919864e+03,6.854217e+03,8.275332e+01
20964,209640,6.919864e+03,6.854217e+03,8.275332e+01
20965,209650,6.919864e+03,6.854217e+03,8.275332e+01
20966,209660,6.918822e+03,6.853179e+03,8.275332e+01
20967,209670,6.918822e+03,6.853179e+03,8.275332e+01
20968,209680,6.918822e+03,6.853179e+03,8.275332e+01
20969,209690,6.918822e+03,6.853179e+03,8.275332e+01
20970,209700,6.918822e+03,6.853179e+03,8.275332e+01
20971,209710,6.917790e+03,6.852151e+03,8.275332e+01
20972,209720,6.917790e+03,6.852151e+03,8.275332e+01
20973,209730,6.917790e+03,6.852151e+03,8.275332e+01
20974,209740,6.917790e+03,6.852151e+03,8.275332e+01
20975,209750,6.917790e+03,6.852151e+03,8.275332e+01
20976,209760,6.916768e+03,6.851133e+03,8.275332e+01
20977,209770,6.916768e+03,6.851133e+03,8.275332e+01
20978,209780,6.916768e+03,6.851133e+03,8.275332e+01
20979,209790,6.916768e+03,6.851133e+03,8.275332e+01
20980,209800,6.916768e+03,6.851133e+03,8.275332e+01
20981,209810,6.915757e+03,6.850126e+03,8.275332e+01
20982,209820,6.915757e+03,6.850126e+03,8.275332e+01
20983,209830,6.915757e+03,6.850126e+03,8.275332e+01
20984,209840,6.915757e+03,6.850126e+03,8.275332e+01
20985,209850,6.915757e+03,6.850126e+03,8.275332e+01
20986,209860,6.914756e+03,6.849130e+03,8.275332e+01
20987,209870,6.914756e+03,6.849130e+03,8.275332e+01
20988,209880,6.914756e+03,6.849130e+03,8.275332e+01
20989,209890,6.914756e+03,6.849130e+03,8.275332e+01
20990,209900,6.914756e+03,6.849130e+03,8.275332e+01
20991,209910,6.913766e+03,6.848144e+03,8.275332e+01
20992,209920,6.913766e+03,6.848144e+03,8.275332e+01
20993,209930,6.913766e+03,6.848144e+03,8.275332e+01
20994,209940,6.913766e+03,6.848144e+03,8.275332e+01
20995,209950,6.913766e+03,6.848144e+03,8.275332e+01
20996,209960,6.912787e+03,6.847170e+03,8.275332e+01
20997,209970,6.912787e+03,6.847170e+03,8.275332e+01
20998,209980,6.912787e+03,6.847170e+03,8.275332e+01
20999,209990,6.912787e+03,6.847170e+03,8.275332e+01
21000,210000,6.912787e+03,6.847170e+03,8.275332e+01
21001,210010,6.911819e+03,6.846207e+03,8.275332e+01
21002,210020,6.911819e+03,6.846207e+03,8.275332e+01
21003,210030,6.911819e+03,6.846207e+03,8.275332e+01
21004,210040,6.911819e+03,6.846207e+03,8.275332e+01
21005,210050,6.911819e+03,6.846207e+03,8.275332e+01
21006,210060,6.910863e+03,6.845255e+03,8.275333e+01
21007,210070,6.910863e+03,6.845255e+03,8.275333e+01
21008,210080,6.910863e+03,6.845255e+03,8.275333e+01
21009,210090,6.910863e+03,6.845255e+03,8.275333e+01
21010,210100,6.910863e+03,6.845255e+03,8.275333e+01
21011,210110,6.909918e+03,6.844316e+03,8.275333e+01
21012,210120,6.909918e+03,6.844316e+03,8.275333e+01
21013,210130,6.909918e+03,6.844316e+03,8.275333e+01
21014,210140,6.909918e+03,6.844316e+03,8.275333e+01
21015,210150,6.909918e+03,6.844316e+03,8.275333e+01
21016,210160,6.908985e+03,6.843388e+03,8.275333e+01
21017,210170,6.908985e+03,6.843388e+03,8.275333e+01
21018,210180,6.908985e+03,6.843388e+03,8.275333e+01
21019,210190,6.908985e+03,6.843388e+03,8.275333e+01
21020,210200,6.908985e+03,6.843388e+03,8.275333e+01
21021,210210,6.908065e+03,6.842473e+03,8.275333e+01
21022,210220,6.908065e+03,6.842473e+03,8.275333e+01
21023,210230,6.908065e+03,6.842473e+03,8.275333e+01
21024,210240,6.908065e+03,6.842473e+03,8.275333e+01
21025,210250,6.908065e+03,6.842473e+03,8.275333e+01
21026,210260,6.907156e+03,6.841570e+03,8.275333e+01
21027,210270,6.907156e+03,6.841570e+03,8.275333e+01
21028,210280,6.907156e+03,6.841570e+03,8.275333e+01
21029,210290,6.907156e+03,6.841570e+03,8.275333e+01
21030,210300,6.907156e+03,6.841570e+03,8.275333e+01
21031,210310,6.906261e+03,6.840680e+03,8.275333e+01
21032,210320,6.906261e+03,6.840680e+03,8.275333e+01
21033,210330,6.906261e+03,6.840680e+03,8.275333e+01
21034,210340,6.906261e+03,6.840680e+03,8.275333e+01
21035,210350,6.906261e+03,6.840680e+03,8.275333e+01
21036,210360,6.905378e+03,6.839802e+03,8.275333e+01
21037,210370,6.905378e+03,6.839802e+03,8.275333e+01
21038,210380,6.905378e+03,6.839802e+03,8.275333e+01
21039,210390,6.905378e+03,6.839802e+03,8.275333e+01
21040,210400,6.905378e+03,6.839802e+03,8.275333e+01
21041,210410,6.904508e+03,6.838938e+03,8.275333e+01
21042,210420,6.904508e+03,6.838938e+03,8.275333e+01
21043,210430,6.904508e+03,6.838938e+03,8.275333e+01
21044,210440,6.904508e+03,6.838938e+03,8.275333e+01
21045,210450,6.904508e+03,6.838938e+03,8.275333e+01
21046,210460,6.903651e+03,6.838086e+03,8.275333e+01
21047,210470,6.903651e+03,6.838086e+03,8.275333e+01
21048,210480,6.903651e+03,6.838086e+03,8.275333e+01
21049,210490,6.903651e+03,6.838086e+03,8.275333e+01
21050,210500,6.903651e+03,6.838086e+03,8.275333e+01
21051,210510,6.902807e+03,6.837249e+03,8.275333e+01
21052,210520,6.902807e+03,6.837249e+03,8.275333e+01
21053,210530,6.902807e+03,6.837249e+03,8.275333e+01
21054,210540,6.902807e+03,6.837249e+03,8.275333e+01
21055,210550,6.902807e+03,6.837249e+03,8.275333e+01
21056,210560,6.901977e+03,6.836424e+03,8.275333e+01
21057,210570,6.901977e+03,6.836424e+03,8.275333e+01
21058,210580,6.901977e+03,6.836424e+03,8.275333e+01
21059,210590,6.901977e+03,6.836424e+03,8.275333e+01
21060,210600,6.901977e+03,6.836424e+03,8.275333e+01
21061,210610,6.901160e+03,6.835614e+03,8.275333e+01
21062,210620,6.901160e+03,6.835614e+03,8.275333e+01
21063,210630,6.901160e+03,6.835614e+03,8.275333e+01
21064,210640,6.901160e+03,6.835614e+03,8.275333e+01
21065,210650,6.901160e+03,6.835614e+03,8.275333e+01
21066,210660,6.900358e+03,6.834817e+03,8.275334e+01
21067,210670,6.900358e+03,6.834817e+03,8.275334e+01
21068,210680,6.900358e+03,6.834817e+03,8.275334e+01
21069,210690,6.900358e+03,6.834817e+03,8.275334e+01
21070,210700,6.900358e+03,6.834817e+03,8.275334e+01
21071,210710,6.899569e+03,6.834035e+03,8.275334e+01
21072,210720,6.899569e+03,6.834035e+03,8.275334e+01
21073,210730,6.899569e+03,6.834035e+03,8.275334e+01
21074,210740,6.899569e+03,6.834035e+03,8.275334e+01
21075,210750,6.899569e+03,6.834035e+03,8.275334e+01
21076,210760,6.898794e+03,6.833266e+03,8.275334e+01
21077,210770,6.898794e+03,6.833266e+03,8.275334e+01
21078,210780,6.898794e+03,6.833266e+03,8.275334e+01
21079,210790,6.898794e+03,6.833266e+03,8.275334e+01
21080,210800,6.898794e+03,6.833266e+03,8.275334e+01
21081,210810,6.898034e+03,6.832513e+03,8.275334e+01
21082,210820,6.898034e+03,6.832513e+03,8.275334e+01
21083,210830,6.898034e+03,6.832513e+03,8.275334e+01
21084,210840,6.898034e+03,6.832513e+03,8.275334e+01
21085,210850,6.898034e+03,6.832513e+03,8.275334e+01
21086,210860,6.897289e+03,6.831773e+03,8.275334e+01
21087,210870,6.897289e+03,6.831773e+03,8.275334e+01
21088,210880,6.897289e+03,6.831773e+03,8.275334e+01
21089,210890,6.897289e+03,6.831773e+03,8.275334e+01
21090,210900,6.897289e+03,6.831773e+03,8.275334e+01
21091,210910,6.896558e+03,6.831049e+03,8.275334e+01
21092,210920,6.896558e+03,6.831049e+03,8.275334e+01
21093,210930,6.896558e+03,6.831049e+03,8.275334e+01
21094,210940,6.896558e+03,6.831049e+03,8.275334e+01
21095,210950,6.896558e+03,6.831049e+03,8.275334e+01
21096,210960,6.895841e+03,6.830339e+03,8.275334e+01
21097,210970,6.895841e+03,6.830339e+03,8.275334e+01
21098,210980,6.895841e+03,6.830339e+03,8.275334e+01
21099,210990,6.895841e+03,6.830339e+03,8.275334e+01
21100,211000,6.895841e+03,6.830339e+03,8.275334e+01
21101,211010,6.895140e+03,6.829645e+03,8.275334e+01
21102,211020,6.895140e+03,6.829645e+03,8.275334e+01
21103,211030,6.895140e+03,6.829645e+03,8.275334e+01
21104,211040,6.895140e+03,6.829645e+03,8.275334e+01
21105,211050,6.895140e+03,6.829645e+03,8.275334e+01
21106,211060,6.894454e+03,6.828965e+03,8.275334e+01
21107,211070,6.894454e+03,6.828965e+03,8.275334e+01
21108,211080,6.894454e+03,6.828965e+03,8.275334e+01
21109,211090,6.894454e+03,6.828965e+03,8.275334e+01
21110,211100,6.894454e+03,6.828965e+03,8.275334e+01
21111,211110,6.893783e+03,6.828301e+03,8.275334e+01
21112,211120,6.893783e+03,6.828301e+03,8.275334e+01
21113,211130,6.893783e+03,6.828301e+03,8.275334e+01
21114,211140,6.893783e+03,6.828301e+03,8.275334e+01
21115,211150,6.893783e+03,6.828301e+03,8.275334e+01
21116,211160,6.893128e+03,6.827653e+03,8.275334e+01
21117,211170,6.893128e+03,6.827653e+03,8.275334e+01
21118,211180,6.893128e+03,6.827653e+03,8.275334e+01
21119,211190,6.893128e+03,6.827653e+03,8.275334e+01
21120,211200,6.893128e+03,6.827653e+03,8.275334e+01
21121,211210,6.892488e+03,6.827020e+03,8.275334e+01
21122,211220,6.892488e+03,6.827020e+03,8.275334e+01
21123,211230,6.892488e+03,6.827020e+03,8.275334e+01
21124,211240,6.892488e+03,6.827020e+03,8.275334e+01
21125,211250,6.892488e+03,6.827020e+03,8.275334e+01
21126,211260,6.891863e+03,6.826402e+03,8.275335e+01
21127,211270,6.891863e+03,6.826402e+03,8.275335e+01
21128,211280,6.891863e+03,6.826402e+03,8.275335e+01
21129,211290,6.891863e+03,6.826402e+03,8.275335e+01
21130,211300,6.891863e+03,6.826402e+03,8.275335e+01
21131,211310,6.891255e+03,6.825801e+03,8.275335e+01
21132,211320,6.891255e+03,6.825801e+03,8.275335e+01
21133,211330,6.891255e+03,6.825801e+03,8.275335e+01
21134,211340,6.891255e+03,6.825801e+03,8.275335e+01
21135,211350,6.891255e+03,6.825801e+03,8.275335e+01
21136,211360,6.890662e+03,6.825215e+03,8.275335e+01
21137,211370,6.890662e+03,6.825215e+03,8.275335e+01
21138,211380,6.890662e+03,6.825215e+03,8.275335e+01
21139,211390,6.890662e+03,6.825215e+03,8.275335e+01
21140,211400,6.890662e+03,6.825215e+03,8.275335e+01
21141,211410,6.890085e+03,6.824646e+03,8.275335e+01
21142,211420,6.890085e+03,6.824646e+03,8.275335e+01
21143,211430,6.890085e+03,6.824646e+03,8.275335e+01
21144,211440,6.890085e+03,6.824646e+03,8.275335e+01
21145,211450,6.890085e+03,6.824646e+03,8.275335e+01
21146,211460,6.889525e+03,6.824092e+03,8.275335e+01
21147,211470,6.889525e+03,6.824092e+03,8.275335e+01
21148,211480,6.889525e+03,6.824092e+03,8.275335e+01
21149,211490,6.889525e+03,6.824092e+03,8.275335e+01
21150,211500,6.889525e+03,6.824092e+03,8.275335e+01
21151,211510,6.888980e+03,6.823555e+03,8.275335e+01
21152,211520,6.888980e+03,6.823555e+03,8.275335e+01
21153,211530,6.888980e+03,6.823555e+03,8.275335e+01
21154,211540,6.888980e+03,6.823555e+03,8.275335e+01
